ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0559,0.2822,9.7726,-0.0716,0.2934,9.802,0.0153,-0.0095,-0.0097,2.00E-04,0.0025,-0.0113,1309,-7.61,-23.36,-27.59,159.71,-1.72,0.39,5,57.983,,,,NaN,,,,0 / 0,49509,2018-03-09 09:04:56:415
-0.0535,0.2794,9.7841,-0.0647,0.2832,9.8023,0.0106,-0.0028,0.0019,-1.00E-04,0.0014,5.00E-04,1309,-7.53,-25.69,-25.85,162.06,-1.66,0.38,5,54.646,,,,NaN,,,,0 / 0,50009,2018-03-09 09:04:56:915
-0.0583,0.2846,9.7801,-0.0674,0.2824,9.8024,0.0017,0.0041,-0.0025,-0.0031,-0.0119,-2.00E-04,1309,-4.67,-23.72,-27.55,167.38,-1.65,0.39,5,55.031,,,,NaN,,,,0 / 0,50508,2018-03-09 09:04:57:414
-0.0539,0.2786,9.7849,-0.0594,0.2826,9.8024,0.0061,-0.0034,0.0024,8.00E-04,0.0025,-2.00E-04,1309,-4.77,-25.2,-27.07,167.96,-1.65,0.35,5,49.86,,,,NaN,,,,0 / 0,51009,2018-03-09 09:04:57:915
-0.0591,0.2866,9.7861,-0.0626,0.283,9.8024,0.0014,0.0042,0.004,-8.00E-04,-0.003,-0.0011,1309,-7.84,-22.77,-24.88,159.88,-1.65,0.37,5,50.633,,,,NaN,,,,0 / 0,51509,2018-03-09 09:04:58:415
-0.0595,0.283,9.7877,-0.0578,0.2821,9.8024,-6.00E-04,5.00E-04,0.0033,6.00E-04,4.00E-04,-5.00E-04,1309,-5.8,-24.35,-25.46,165.2,-1.65,0.34,5,51.997,,,,NaN,,,,0 / 0,52008,2018-03-09 09:04:58:914
-0.0559,0.285,9.7913,-0.058,0.2829,9.8024,0.0019,0.0017,0.0055,1.00E-04,-3.00E-04,2.00E-04,1309,-5.15,-24.08,-28.71,167.41,-1.65,0.34,5,58.926,,,,NaN,,,,0 / 0,52510,2018-03-09 09:04:59:416
-0.0567,0.2758,9.7686,-0.0575,0.2812,9.8024,9.00E-04,-0.0043,-0.0154,-1.00E-04,5.00E-04,4.00E-04,1306,-7.41,-24.45,-27.72,166.27,-1.65,0.34,5,55.08,,,,NaN,,,,0 / 0,53009,2018-03-09 09:04:59:915
-0.0547,0.2762,9.7841,-0.0592,0.281,9.8024,0.0045,-0.0039,-1.00E-04,2.00E-04,0.0011,-2.00E-04,1309,-7.18,-25.02,-27.84,163.49,-1.64,0.34,5,55.06,,,,NaN,,,,0 / 0,53510,2018-03-09 09:05:00:416
-0.0579,0.283,9.7869,-0.0582,0.2802,9.8025,5.00E-04,0.0028,0.0055,4.00E-04,7.00E-04,-2.00E-04,1309,-5.17,-25.8,-27.48,168.44,-1.64,0.34,5,58.014,,,,NaN,,,,0 / 0,54009,2018-03-09 09:05:00:915
-0.0555,0.2782,9.7749,-0.06,0.283,9.8024,0.0043,-0.0037,-0.006,-1.00E-04,7.00E-04,-3.00E-04,1309,-5.11,-24.67,-27.4,167.96,-1.65,0.35,5,57.29,,,,NaN,,,,0 / 0,54508,2018-03-09 09:05:01:414
-0.0571,0.2723,9.7817,-0.0588,0.2813,9.8024,0.0019,-0.0077,-0.0025,2.00E-04,9.00E-04,4.00E-04,1309,-5.64,-25.64,-26.57,166.27,-1.64,0.34,5,58.831,,,,NaN,,,,0 / 0,55009,2018-03-09 09:05:01:915
-0.038,0.2834,9.7797,-0.047,0.2828,9.8025,0.0082,0.0016,-0.0057,8.00E-04,2.00E-04,-7.00E-04,1309,-7.68,-24.57,-28.33,161.42,-1.65,0.27,5,54.414,,,,NaN,,,,0 / 0,55509,2018-03-09 09:05:02:415
-0.0599,0.2902,9.7937,-0.0481,0.2867,9.8023,-0.0121,0.005,0.0071,1.00E-04,4.00E-04,-2.00E-04,1310,-6.44,-23.5,-27.19,165.21,-1.67,0.27,5,55.045,,,,NaN,,,,0 / 0,56009,2018-03-09 09:05:02:915
-0.04,0.2838,9.7841,-0.0531,0.2844,9.8024,0.011,-3.00E-04,-0.0033,4.00E-04,4.00E-04,-7.00E-04,1312,-7.6,-26.04,-27.66,162.06,-1.66,0.31,5,48.298,,,,NaN,,,,0 / 0,56509,2018-03-09 09:05:03:415
-0.0447,0.2822,9.7893,-0.0522,0.2853,9.8024,0.0068,-0.0024,0.0044,2.00E-04,4.00E-04,-7.00E-04,1312,-8.31,-24.78,-27.72,161.38,-1.66,0.3,5,35.885,,,,NaN,,,,0 / 0,57009,2018-03-09 09:05:03:915
-0.0475,0.2898,9.7885,-0.0524,0.2851,9.8024,0.0043,0.0047,0.0027,-1.00E-04,2.00E-04,-2.00E-04,1312,-6.33,-23.69,-27.58,165.14,-1.66,0.31,5,36.51,,,,NaN,,,,0 / 0,57509,2018-03-09 09:05:04:415
-0.0471,0.2758,9.7969,-0.0517,0.2862,9.8023,0.0043,-0.009,0.0096,4.00E-04,5.00E-04,0,1306,-8.45,-24.48,-29.13,160.59,-1.67,0.3,5,39.572,,,,NaN,,,,0 / 0,58009,2018-03-09 09:05:04:915
-0.0507,0.285,9.7877,-0.052,0.2884,9.8023,0.0012,-0.0028,8.00E-04,4.00E-04,2.00E-04,4.00E-04,1306,-6.85,-25.91,-27.56,164.14,-1.69,0.3,5,40.466,,,,NaN,,,,0 / 0,58508,2018-03-09 09:05:05:414
-0.0551,0.2842,9.7889,-0.0517,0.2887,9.8023,-0.0029,-0.0033,0.0028,-5.00E-04,5.00E-04,0,1312,-7.1,-23.68,-26.2,162.92,-1.68,0.3,5,36.973,,,,NaN,,,,0 / 0,59009,2018-03-09 09:05:05:915
-0.0408,0.2842,9.7913,-0.0505,0.2848,9.8024,0.01,1.00E-04,0.0078,2.00E-04,2.00E-04,4.00E-04,1310,-8.83,-24.66,-27.03,159.31,-1.66,0.3,5,41.654,,,,NaN,,,,0 / 0,59509,2018-03-09 09:05:06:415
-0.0575,0.2822,9.7897,-0.0505,0.2848,9.8024,-0.0057,-0.0027,0.005,6.00E-04,4.00E-04,0,1310,-7.21,-24.08,-28.6,162.83,-1.67,0.3,5,38.838,,,,NaN,,,,0 / 0,60009,2018-03-09 09:05:06:915
-0.0583,0.289,9.7809,-0.0513,0.2863,9.8023,-0.0065,0.0029,-0.0042,4.00E-04,7.00E-04,-3.00E-04,1310,-7.91,-25.18,-27.69,161.38,-1.67,0.3,5,40.541,,,,NaN,,,,0 / 0,60508,2018-03-09 09:05:07:414
-0.0408,0.2846,9.7817,-0.0501,0.2874,9.8023,0.0082,-0.0016,-0.0025,-7.00E-04,0,-2.00E-04,1310,-7.79,-23.88,-28.28,160.63,-1.68,0.3,5,42.026,,,,NaN,,,,0 / 0,61009,2018-03-09 09:05:07:915
-0.0424,0.2934,9.7793,-0.049,0.2867,9.8023,0.0058,0.0061,-0.0044,5.00E-04,0,-7.00E-04,1310,-7.32,-26.06,-27.07,164.19,-1.67,0.29,5,36.088,,,,NaN,,,,0 / 0,61508,2018-03-09 09:05:08:414
-0.038,0.2886,9.7993,-0.0503,0.2869,9.8023,0.0109,0.0022,0.0122,-4.00E-04,0,4.00E-04,1310,-6.8,-26.26,-27.44,164.18,-1.68,0.29,5,35.936,,,,NaN,,,,0 / 0,62009,2018-03-09 09:05:08:915
-0.0543,0.2902,9.7853,-0.049,0.2856,9.8024,-0.0048,0.0042,3.00E-04,7.00E-04,0,4.00E-04,1312,-6.98,-24.16,-28.12,162.88,-1.67,0.29,5,35.87,,,,NaN,,,,0 / 0,62510,2018-03-09 09:05:09:416
-0.0531,0.2838,9.7885,-0.0499,0.287,9.8023,-0.003,-0.0024,0.0036,2.00E-04,0,0,1310,-5.68,-24.76,-27.02,165.77,-1.68,0.29,5,37.603,,,,NaN,,,,0 / 0,63009,2018-03-09 09:05:09:915
-0.0599,0.2755,9.7865,-0.0496,0.287,9.8023,-0.0092,-0.0098,8.00E-04,2.00E-04,-7.00E-04,0,1310,-7.66,-24.57,-27.46,161.41,-1.68,0.29,5,46.081,,,,NaN,,,,0 / 0,63508,2018-03-09 09:05:10:414
-0.0643,0.2695,9.7781,-0.0516,0.2854,9.8024,-0.0127,-0.0143,-0.0069,3.00E-04,-4.00E-04,4.00E-04,1310,-8.99,-24.15,-27.41,158.5,-1.67,0.29,5,40.34,,,,NaN,,,,0 / 0,64009,2018-03-09 09:05:10:915
-0.0483,0.2826,9.7885,-0.0493,0.2871,9.8023,0.0085,5.00E-04,0.0034,0,1.00E-04,-2.00E-04,1310,-8.49,-23.33,-27.24,159.87,-1.68,0.29,5,38.577,,,,NaN,,,,0 / 0,64509,2018-03-09 09:05:11:415
-0.0527,0.2866,9.7833,-0.0509,0.2857,9.8024,-0.0016,0.0015,-8.00E-04,-4.00E-04,1.00E-04,-3.00E-04,1310,-6.78,-25.23,-26.43,163.6,-1.67,0.29,5,36.072,,,,NaN,,,,0 / 0,65008,2018-03-09 09:05:11:914
-0.0567,0.2918,9.7849,-0.0521,0.2866,9.8023,-0.0041,0.0051,-1.00E-04,0,3.00E-04,5.00E-04,1310,-7.43,-24.85,-27.03,163.55,-1.68,0.31,5,36.691,,,,NaN,,,,0 / 0,65509,2018-03-09 09:05:12:415
-0.0312,0.279,9.7761,-0.0508,0.2855,9.8024,0.0176,-0.0052,-0.0094,-4.00E-04,5.00E-04,-3.00E-04,1312,-10.01,-25.7,-28.61,158.02,-1.67,0.3,5,62.235,,,,NaN,,,,0 / 0,66009,2018-03-09 09:05:12:915
-0.0408,0.2838,9.7905,-0.0524,0.2859,9.8023,0.0104,-0.0013,0.0076,0,3.00E-04,0,1312,-5.86,-24.55,-25.97,165.78,-1.67,0.31,5,63.128,,,,NaN,,,,0 / 0,66509,2018-03-09 09:05:13:415
-0.0603,0.2746,9.7773,-0.0509,0.2832,9.8024,-0.0084,-0.0068,-0.0059,-6.00E-04,1.00E-04,-3.00E-04,1312,-7.83,-25.1,-28.36,161.38,-1.66,0.3,5,58.921,,,,NaN,,,,0 / 0,67009,2018-03-09 09:05:13:915
-0.0487,0.2818,9.7777,-0.0492,0.2828,9.8024,0.0018,0,-0.0025,-9.00E-04,0,0,1310,-6.97,-25.23,-27.35,163.57,-1.65,0.3,5,56.949,,,,NaN,,,,0 / 0,67509,2018-03-09 09:05:14:415
-0.0555,0.2894,9.7849,-0.0506,0.2842,9.8024,-0.0052,0.0046,0.0036,-6.00E-04,0,-2.00E-04,1312,-7.16,-24.99,-27.33,163.57,-1.67,0.29,5,61.37,,,,NaN,,,,0 / 0,68009,2018-03-09 09:05:14:915
-0.0507,0.2834,9.7821,-0.0493,0.2835,9.8024,-0.0013,6.00E-04,-4.00E-04,-4.00E-04,1.00E-04,2.00E-04,1312,-7.31,-24.53,-28.29,163.55,-1.66,0.29,5,59.941,,,,NaN,,,,0 / 0,68509,2018-03-09 09:05:15:415
-0.0523,0.2802,9.7785,-0.0493,0.2832,9.8024,-0.0025,-0.0022,-0.0055,2.00E-04,5.00E-04,0,1312,-7.28,-25.25,-27.22,163.58,-1.66,0.28,5,59.431,,,,NaN,,,,0 / 0,69009,2018-03-09 09:05:15:915
-0.0439,0.2934,9.7797,-0.0499,0.285,9.8024,0.0052,0.0078,-0.0033,3.00E-04,1.00E-04,5.00E-04,1312,-7,-25.17,-28.97,163.52,-1.66,0.29,5,60.139,,,,NaN,,,,0 / 0,69509,2018-03-09 09:05:16:415
-0.0432,0.283,9.7785,-0.05,0.286,9.8024,0.0063,-0.0019,-0.0041,-6.00E-04,7.00E-04,-3.00E-04,1310,-7.24,-24.39,-28.32,162.87,-1.67,0.29,5,56.647,,,,NaN,,,,0 / 0,70009,2018-03-09 09:05:16:915
-0.0463,0.2854,9.7921,-0.0492,0.2849,9.8024,0.0026,6.00E-04,0.008,7.00E-04,3.00E-04,4.00E-04,1310,-8.8,-25.84,-26.77,160.08,-1.66,0.29,5,62.592,,,,NaN,,,,0 / 0,70509,2018-03-09 09:05:17:415
-0.0356,0.2778,9.7861,-0.0511,0.2825,9.8024,0.0157,-0.0054,0.0012,3.00E-04,7.00E-04,2.00E-04,1310,-6.37,-26.25,-28.72,166.26,-1.66,0.3,5,60.402,,,,NaN,,,,0 / 0,71012,2018-03-09 09:05:17:918
-0.0619,0.2822,9.7785,-0.0509,0.2828,9.8024,-0.0099,4.00E-04,-0.0054,3.00E-04,0,-2.00E-04,1310,-7.6,-24.27,-26.65,160.68,-1.65,0.3,5,51.981,,,,NaN,,,,0 / 0,71510,2018-03-09 09:05:18:416
-0.0503,0.2878,9.7845,-0.0507,0.2829,9.8024,3.00E-04,0.0053,0.0012,0,3.00E-04,-2.00E-04,1310,-7.89,-25.78,-26.47,162.14,-1.65,0.3,5,62.162,,,,NaN,,,,0 / 0,72009,2018-03-09 09:05:18:915
-0.0539,0.2846,9.7841,-0.0482,0.2819,9.8025,-0.0049,0.0029,-0.001,0,5.00E-04,-5.00E-04,1310,-8.76,-25.52,-28.09,160.06,-1.65,0.28,5,57.582,,,,NaN,,,,0 / 0,72509,2018-03-09 09:05:19:415
-0.0439,0.2818,9.7769,-0.0511,0.2825,9.8024,0.0063,-1.00E-04,-0.0066,-2.00E-04,1.00E-04,-3.00E-04,1310,-8,-24.65,-28.41,161.39,-1.65,0.29,5,59.192,,,,NaN,,,,0 / 0,73009,2018-03-09 09:05:19:915
-0.0531,0.2818,9.7901,-0.0487,0.2829,9.8024,-0.0041,-5.00E-04,0.0057,2.00E-04,-2.00E-04,2.00E-04,1312,-7.73,-24.13,-29.28,160.61,-1.65,0.29,5,65.421,,,,NaN,,,,0 / 0,73509,2018-03-09 09:05:20:415
-9.00E-04,0.2794,9.7654,-0.055,0.2834,9.8024,0.0478,-0.0035,-0.0173,7.00E-04,-4.00E-04,-3.00E-04,1312,-5.41,-24.47,-27.91,167.46,-1.66,0.32,5,62.457,,,,NaN,,,,0 / 0,74008,2018-03-09 09:05:20:914
-0.0547,0.2778,9.7933,-0.0494,0.2837,9.8024,-0.0045,-0.0048,0.0095,2.00E-04,5.00E-04,0,1312,-6.55,-23.8,-27.77,162.88,-1.66,0.29,5,61.512,,,,NaN,,,,0 / 0,74509,2018-03-09 09:05:21:415
-0.0659,0.2751,9.7885,-0.0513,0.2804,9.8025,-0.0157,-0.0058,0.0055,0,-2.00E-04,-3.00E-04,1312,-7.9,-24.66,-27.35,161.43,-1.65,0.28,5,63.434,,,,NaN,,,,0 / 0,75009,2018-03-09 09:05:21:915
-0.0691,0.2742,9.7925,-0.0489,0.2823,9.8025,-0.0182,-0.0066,0.0079,-6.00E-04,0,2.00E-04,1312,-6.36,-23.81,-28.67,165.14,-1.65,0.28,5,57.418,,,,NaN,,,,0 / 0,75508,2018-03-09 09:05:22:414
-0.0507,0.2834,9.7746,-0.0513,0.2806,9.8025,4.00E-04,0.0035,-0.0088,-4.00E-04,1.00E-04,0.0014,1312,-6.49,-25.43,-27.6,165.74,-1.64,0.3,5,56.891,,,,NaN,,,,0 / 0,76009,2018-03-09 09:05:22:915
-0.04,0.279,9.7861,-0.0513,0.2812,9.8025,0.0103,-0.0015,0.0047,3.00E-04,5.00E-04,-2.00E-04,1312,-6.2,-25.94,-27.46,166.31,-1.64,0.3,5,56.531,,,,NaN,,,,0 / 0,76509,2018-03-09 09:05:23:415
-0.0559,0.2822,9.7845,-0.0519,0.2788,9.8025,-0.0035,0.0034,0.0019,3.00E-04,3.00E-04,5.00E-04,1307,-5.09,-25.07,-26.77,168.01,-1.63,0.3,5,39.221,,,,NaN,,,,0 / 0,77009,2018-03-09 09:05:23:915
-0.0452,0.2782,9.7801,-0.0508,0.2792,9.8025,0.0052,-2.00E-04,-7.00E-04,-2.00E-04,5.00E-04,-2.00E-04,1312,-5.9,-24.99,-28.22,165.75,-1.64,0.29,5,60.6,,,,NaN,,,,0 / 0,77509,2018-03-09 09:05:24:415
-0.0432,0.277,9.7773,-0.0501,0.2793,9.8025,0.0066,-0.0011,-0.0053,-7.00E-04,0.001,-2.00E-04,1312,-8.39,-23.47,-28.19,159.85,-1.63,0.29,5,55.854,,,,NaN,,,,0 / 0,78009,2018-03-09 09:05:24:915
-0.0463,0.2814,9.7749,-0.0494,0.2807,9.8025,0.003,0.0014,-0.0067,-4.00E-04,7.00E-04,-9.00E-04,1312,-8.85,-24.31,-26.84,158.52,-1.64,0.29,5,56.697,,,,NaN,,,,0 / 0,78509,2018-03-09 09:05:25:415
-0.0503,0.287,9.7857,-0.0497,0.2809,9.8025,-6.00E-04,0.0064,0.0039,2.00E-04,5.00E-04,2.00E-04,1306,-7.21,-24.13,-29.12,162.86,-1.63,0.28,5,53.054,,,,NaN,,,,0 / 0,79009,2018-03-09 09:05:25:915
-0.0599,0.2798,9.8009,-0.0486,0.2799,9.8025,-0.0092,0.001,0.0163,5.00E-04,0,2.00E-04,1312,-8.33,-24.13,-27.37,160.69,-1.63,0.29,5,57.316,,,,NaN,,,,0 / 0,79509,2018-03-09 09:05:26:415
-0.028,0.2858,9.7785,-0.0516,0.2792,9.8025,0.0174,0.0022,-0.0076,-4.00E-04,5.00E-04,-2.00E-04,1312,-6.66,-24.49,-28.51,162.85,-1.63,0.3,5,37.629,,,,NaN,,,,0 / 0,80009,2018-03-09 09:05:26:915
-0.0507,0.2679,9.7813,-0.0498,0.2803,9.8025,-7.00E-04,-0.0102,-0.0015,-6.00E-04,5.00E-04,2.00E-04,1312,-6.6,-25.96,-28.77,164.14,-1.64,0.29,5,35.739,,,,NaN,,,,0 / 0,80509,2018-03-09 09:05:27:415
-0.0396,0.279,9.7793,-0.0484,0.2786,9.8026,-0.0044,-0.0023,0.0018,3.00E-04,5.00E-04,0,1307,-6.17,-25.28,-27.38,165.79,-1.63,0.28,5,35.635,,,,NaN,,,,0 / 0,81009,2018-03-09 09:05:27:915
-0.0443,0.2778,9.7857,-0.0494,0.2772,9.8026,-0.0098,-0.0073,3.00E-04,-6.00E-04,5.00E-04,2.00E-04,1312,-7.48,-26.07,-27.51,164.17,-1.62,0.3,5,36.25,,,,NaN,,,,0 / 0,81510,2018-03-09 09:05:28:416
-0.0547,0.2782,9.7981,-0.0498,0.2782,9.8026,0.0089,0.005,-0.0097,0,-4.00E-04,0,1312,-6.83,-24.87,-27.6,163.56,-1.63,0.29,5,41.353,,,,NaN,,,,0 / 0,82008,2018-03-09 09:05:28:914
-0.0495,0.2731,9.7749,-0.0499,0.2784,9.8026,0.0023,0.0048,-0.0053,3.00E-04,7.00E-04,0,1312,-7.07,-24.66,-26.66,163.58,-1.63,0.29,5,35.758,,,,NaN,,,,0 / 0,82509,2018-03-09 09:05:29:415
-0.0452,0.2814,9.7777,-0.0513,0.2796,9.8025,-0.0067,0.0056,-0.0055,-2.00E-04,-7.00E-04,7.00E-04,1312,-8.88,-23.89,-28.62,158.45,-1.63,0.29,5,38.752,,,,NaN,,,,0 / 0,83009,2018-03-09 09:05:29:915
-0.0519,0.2806,9.7833,-0.0495,0.2816,9.8025,0.0075,-0.0052,-0.0016,9.00E-04,1.00E-04,-3.00E-04,1312,-10.16,-24.77,-27.77,157.25,-1.65,0.29,5,43.298,,,,NaN,,,,0 / 0,83509,2018-03-09 09:05:30:415
-0.0448,0.279,9.7869,-0.049,0.28,9.8025,-0.0019,-0.0032,-0.0051,0,5.00E-04,0,1312,-7.01,-24.54,-28.03,163.55,-1.65,0.29,5,47.474,,,,NaN,,,,0 / 0,84009,2018-03-09 09:05:30:915
-0.0495,0.281,9.7765,-0.048,0.2775,9.8026,0.0112,0.0024,0.0096,-9.00E-04,7.00E-04,2.00E-04,1312,-6.47,-24.01,-26.8,165.21,-1.62,0.28,5,38.003,,,,NaN,,,,0 / 0,84509,2018-03-09 09:05:31:415
-0.0424,0.285,9.7837,-0.0493,0.2768,9.8026,-0.0035,0,-0.0077,0,0,0,1310,-5.05,-24.39,-28.06,167.51,-1.62,0.29,5,36.788,,,,NaN,,,,0 / 0,85009,2018-03-09 09:05:31:915
-0.0408,0.2762,9.7789,-0.0496,0.2782,9.8026,-0.0069,-0.0023,0.0058,-4.00E-04,3.00E-04,9.00E-04,1312,-7.77,-24.7,-27.63,161.41,-1.63,0.28,5,45.563,,,,NaN,,,,0 / 0,85510,2018-03-09 09:05:32:416
-0.0495,0.2786,9.7841,-0.0514,0.2783,9.8026,0.0025,0.0025,-0.0131,0,5.00E-04,2.00E-04,1312,-7.5,-24.02,-26.6,160.68,-1.63,0.3,5,48.892,,,,NaN,,,,0 / 0,86009,2018-03-09 09:05:32:915
-0.0424,0.2746,9.7921,-0.0514,0.2763,9.8026,-0.003,-4.00E-04,4.00E-04,-6.00E-04,8.00E-04,4.00E-04,1312,-8.87,-24.21,-27.79,158.49,-1.62,0.3,5,36.129,,,,NaN,,,,0 / 0,86510,2018-03-09 09:05:33:416
-0.0567,0.2838,9.7917,-0.0501,0.2779,9.8026,-4.00E-04,1.00E-04,-0.0056,7.00E-04,3.00E-04,0,1312,-7.29,-25.28,-28.15,163.55,-1.62,0.29,5,35.309,,,,NaN,,,,0 / 0,87009,2018-03-09 09:05:33:915
-0.0459,0.2695,9.7857,-0.0507,0.275,9.8027,3.00E-04,-0.0026,-0.0046,-6.00E-04,5.00E-04,-3.00E-04,1312,-7.21,-24.99,-27.7,163.55,-1.61,0.3,5,62.641,,,,NaN,,,,0 / 0,87509,2018-03-09 09:05:34:415
-0.0519,0.2711,9.7837,-0.0505,0.2735,9.8027,0.0077,0.0109,-0.0038,-6.00E-04,5.00E-04,-2.00E-04,1312,-7.6,-24.21,-27.35,160.69,-1.6,0.3,5,63.563,,,,NaN,,,,0 / 0,88009,2018-03-09 09:05:34:915
-0.0435,0.277,9.7861,-0.0491,0.2756,9.8027,0.0011,0.0064,-0.0051,5.00E-04,0.0014,2.00E-04,1313,-8.53,-23.97,-26.65,158.54,-1.61,0.29,5,60.456,,,,NaN,,,,0 / 0,88509,2018-03-09 09:05:35:415
-0.0459,0.2782,9.771,-0.051,0.2747,9.8027,0.0074,-0.0115,0.0029,-7.00E-04,0.001,-2.00E-04,1313,-7.52,-24.36,-28.74,160.63,-1.61,0.3,5,59.549,,,,NaN,,,,0 / 0,89009,2018-03-09 09:05:35:915
-0.0519,0.2782,9.7857,-0.0525,0.277,9.8026,4.00E-04,-6.00E-04,0.0065,5.00E-04,1.00E-04,-2.00E-04,1310,-6.93,-24.79,-30.18,163.49,-1.62,0.3,5,55.816,,,,NaN,,,,0 / 0,89511,2018-03-09 09:05:36:417
-0.0404,0.2671,9.7765,-0.0494,0.2764,9.8026,0.001,0.0022,-0.0016,-6.00E-04,7.00E-04,0,1315,-7.49,-24.8,-28.14,163.56,-1.61,0.29,5,36.269,,,,NaN,,,,0 / 0,90009,2018-03-09 09:05:36:915
-0.0432,0.2735,9.7849,-0.0494,0.2771,9.8026,0.0037,0.001,-0.0026,2.00E-04,3.00E-04,0,1315,-6.75,-23.83,-26.98,162.92,-1.62,0.29,5,36.511,,,,NaN,,,,0 / 0,90509,2018-03-09 09:05:37:415
-0.0559,0.2762,9.7749,-0.0521,0.2769,9.8026,-0.0032,-0.0024,1.00E-04,7.00E-04,1.00E-04,-3.00E-04,1315,-10.13,-24.79,-27.49,157.28,-1.62,0.3,5,59.054,,,,NaN,,,,0 / 0,91008,2018-03-09 09:05:37:914
-0.0439,0.279,9.7833,-0.0503,0.2777,9.8026,0.0087,0.0014,-0.0036,2.00E-04,5.00E-04,-3.00E-04,1310,-7.35,-25.56,-27.93,164.17,-1.61,0.3,5,57.898,,,,NaN,,,,0 / 0,91509,2018-03-09 09:05:38:415
-0.0567,0.2742,9.7805,-0.0501,0.2769,9.8026,8.00E-04,-1.00E-04,0.0053,9.00E-04,5.00E-04,0,1313,-8.44,-24.3,-27.28,160.69,-1.62,0.3,5,55.496,,,,NaN,,,,0 / 0,92009,2018-03-09 09:05:38:915
-0.0439,0.2735,9.7821,-0.0514,0.2763,9.8026,0.001,1.00E-04,-0.0021,0,0,0,1315,-8.37,-25.75,-28.24,162.09,-1.61,0.3,5,37.861,,,,NaN,,,,0 / 0,92509,2018-03-09 09:05:39:415
-0.0495,0.2814,9.7925,-0.0535,0.2751,9.8026,-0.0041,6.00E-04,0.0032,-9.00E-04,-2.00E-04,0,1315,-7.7,-24.53,-28.25,161.39,-1.61,0.31,5,58.297,,,,NaN,,,,0 / 0,93009,2018-03-09 09:05:39:915
-0.0511,0.2735,9.7845,-0.0531,0.2743,9.8027,0.0082,0.0054,-0.0074,-2.00E-04,8.00E-04,-2.00E-04,1310,-8.49,-25.53,-26.92,162.11,-1.6,0.31,5,58.913,,,,NaN,,,,0 / 0,93509,2018-03-09 09:05:40:415
-0.0515,0.275,9.7801,-0.0542,0.2736,9.8027,-0.0058,-0.0028,0.0082,2.00E-04,-2.00E-04,-3.00E-04,1315,-7.73,-25.02,-27.16,161.42,-1.6,0.31,5,36.201,,,,NaN,,,,0 / 0,94009,2018-03-09 09:05:40:915
-0.0527,0.281,9.7949,-0.0535,0.2733,9.8027,0.0031,0.0055,-0.0027,0,1.00E-04,0,1315,-6.25,-24.9,-26.81,165.77,-1.59,0.32,5,35.978,,,,NaN,,,,0 / 0,94511,2018-03-09 09:05:41:417
-0.038,0.2746,9.7941,-0.0508,0.2725,9.8027,-0.0017,-0.0089,0.0083,2.00E-04,7.00E-04,2.00E-04,1315,-8.04,-24.76,-27.79,161.41,-1.59,0.3,5,61.814,,,,NaN,,,,0 / 0,95010,2018-03-09 09:05:41:916
-0.0424,0.2751,9.7753,-0.0521,0.2739,9.8027,0.0029,0.0016,-0.0023,0,1.00E-04,0,1310,-7.28,-25.54,-28.34,164.17,-1.6,0.3,5,61.202,,,,NaN,,,,0 / 0,95509,2018-03-09 09:05:42:415
-0.0551,0.2671,9.7857,-0.0515,0.2719,9.8027,0.0034,-0.0059,-0.003,0,5.00E-04,4.00E-04,1310,-8.88,-24.56,-28.22,159.31,-1.59,0.3,5,58.906,,,,NaN,,,,0 / 0,96012,2018-03-09 09:05:42:918
-0.0447,0.2703,9.7829,-0.0495,0.2707,9.8028,0.0039,5.00E-04,0.0037,3.00E-04,3.00E-04,-7.00E-04,1315,-7.98,-25.21,-27.82,161.42,-1.58,0.29,5,36.88,,,,NaN,,,,0 / 0,96509,2018-03-09 09:05:43:415
-0.0479,0.2758,9.7821,-0.0499,0.2725,9.8027,0.0043,0.011,-0.001,7.00E-04,0,5.00E-04,1315,-6.99,-25.96,-27.69,164.18,-1.59,0.29,5,55.674,,,,NaN,,,,0 / 0,97009,2018-03-09 09:05:43:915
-0.0535,0.2738,9.7765,-0.0503,0.2725,9.8027,0.0062,0.0016,0.0045,3.00E-04,0.001,2.00E-04,1315,-7.19,-24.02,-27.31,162.93,-1.59,0.29,5,53.859,,,,NaN,,,,0 / 0,97511,2018-03-09 09:05:44:417
